Rank,Word,Part-of-speech,frequency,Dispersion,Normalization
4333,presumably,r,6039,0.95,0.0000528280718570701
4301,tragic,j,6038,0.96,0.0000527826869156121
4398,supplier,n,6038,0.93,0.0000527826869156121
4405,elephant,n,6038,0.92,0.0000527826869156121
4362,illusion,n,6035,0.94,0.0000526465320912383
4379,experienced,j,6031,0.93,0.0000524649923254064
4537,protocol,n,6031,0.89,0.0000524649923254064
4404,icon,n,6030,0.92,0.0000524196073839484
4352,royal,j,6028,0.94,0.0000523288375010325
4407,legislature,n,6027,0.92,0.0000522834525595745
4454,patent,n,6024,0.91,0.0000521472977352007
4416,access,v,6023,0.92,0.0000521019127937427
4575,robot,n,6023,0.88,0.0000521019127937427
4520,tray,n,6021,0.90,0.0000520111429108268
4397,persist,v,6013,0.93,0.000051648063379163
4435,charter,n,6011,0.92,0.0000515572934962471
4354,cast,n,6007,0.95,0.0000513757537304153
4391,rival,n,6005,0.93,0.0000512849838474993
4467,spray,n,6005,0.91,0.0000512849838474993
4592,well-being,n,6005,0.88,0.0000512849838474993
4394,pin,n,6000,0.93,0.0000510580591402095
4392,short-term,j,5998,0.93,0.0000509672892572936
4373,decorate,v,5997,0.94,0.0000509219043158356
4451,columnist,n,5997,0.92,0.0000509219043158356
4462,texture,n,5994,0.92,0.0000507857494914617
4376,pulse,n,5992,0.94,0.0000506949796085458
4503,debut,n,5986,0.91,0.000050422669959798
4355,crush,v,5985,0.95,0.0000503772850183401
4500,sensitivity,n,5981,0.91,0.0000501957452525082
4351,accomplishment,n,5980,0.95,0.0000501503603110502
4510,ideal,n,5978,0.91,0.0000500595904281343
4360,fortunately,r,5974,0.95,0.0000498780506623024
4599,compliance,n,5973,0.88,0.0000498326657208445
4444,dam,n,5968,0.92,0.0000496057410135547
4523,textbook,n,5968,0.90,0.0000496057410135547
4585,pat,v,5968,0.89,0.0000496057410135547
4423,accessible,j,5965,0.93,0.0000494695861891808
4563,classify,v,5964,0.89,0.0000494242012477228
4480,attendance,n,5963,0.92,0.0000493788163062648
4326,ambition,n,5962,0.96,0.0000493334313648069
4413,bicycle,n,5960,0.93,0.000049242661481891
4309,safely,r,5959,0.97,0.000049197276540433
4470,custody,n,5957,0.92,0.0000491065066575171
4387,upset,j,5954,0.94,0.0000489703518331432
4507,required,j,5953,0.91,0.0000489249668916852
4686,conception,n,5953,0.86,0.0000489249668916852
4389,soap,n,5952,0.94,0.0000488795819502272
4458,disabled,j,5952,0.92,0.0000488795819502272
4336,uncertain,j,5951,0.96,0.0000488341970087693
4491,vertical,j,5950,0.91,0.0000487888120673113
4363,anonymous,j,5949,0.95,0.0000487434271258534
4403,liquid,n,5948,0.94,0.0000486980421843954
4421,coin,n,5947,0.93,0.0000486526572429374
4381,diary,n,5945,0.95,0.0000485618873600215
4667,grin,n,5944,0.87,0.0000485165024185635
4528,emerging,j,5942,0.91,0.0000484257325356476
4703,constraint,n,5942,0.86,0.0000484257325356476
4533,rational,j,5941,0.90,0.0000483803475941896
4474,oak,n,5938,0.92,0.0000482441927698157
4488,installation,n,5938,0.92,0.0000482441927698157
4464,pencil,n,5936,0.92,0.0000481534228868998
4377,equivalent,n,5935,0.95,0.0000481080379454419
4471,banker,n,5933,0.92,0.0000480172680625259
4579,informal,j,5931,0.89,0.00004792649817961
4494,catalog,n,5925,0.92,0.0000476541885308622
4527,model,v,5925,0.91,0.0000476541885308622
4484,innovative,j,5921,0.92,0.0000474726487650304
4547,genre,n,5919,0.90,0.0000473818788821144
4562,retailer,n,5915,0.90,0.0000472003391162826
4400,momentum,n,5911,0.94,0.0000470187993504507
4445,reportedly,r,5911,0.93,0.0000470187993504507
4338,object,v,5909,0.97,0.0000469280294675348
4422,exploit,v,5909,0.94,0.0000469280294675348
4453,preliminary,j,5908,0.93,0.0000468826445260768
4396,passing,j,5903,0.95,0.000046655719818787
4837,frown,v,5903,0.83,0.000046655719818787
4489,stimulate,v,5898,0.92,0.0000464287951114972
4466,frontier,n,5897,0.93,0.0000463834101700392
4375,charge,i,5893,0.96,0.0000462018704042074
4399,known,j,5892,0.95,0.0000461564854627494
4434,backyard,n,5890,0.94,0.0000460657155798335
4344,spell,v,5887,0.97,0.0000459295607554596
4410,correctly,r,5884,0.95,0.0000457934059310857
4477,notebook,n,5884,0.93,0.0000457934059310857
4425,sensation,n,5882,0.94,0.0000457026360481698
4426,partially,r,5882,0.94,0.0000457026360481698
4644,harassment,n,5882,0.89,0.0000457026360481698
4663,processor,n,5882,0.88,0.0000457026360481698
4582,sphere,n,5881,0.90,0.0000456572511067118
4517,sack,n,5880,0.92,0.0000456118661652538
4888,trauma,n,5880,0.82,0.0000456118661652538
4469,disclose,v,5879,0.93,0.0000455664812237959
4418,fever,n,5874,0.95,0.000045339556516506
4543,terrain,n,5873,0.91,0.0000452941715750481
4364,tolerate,v,5871,0.97,0.0000452034016921322
4414,encouraging,j,5868,0.95,0.0000450672468677583
4430,minimum,n,5867,0.94,0.0000450218619263003
4408,associate,n,5860,0.95,0.0000447041673360945
4465,associate,j,5859,0.94,0.0000446587823946366
4478,outline,v,5859,0.93,0.0000446587823946366
4513,Thanksgiving,n,5859,0.92,0.0000446587823946366
4515,stack,n,5858,0.92,0.0000446133974531786
4616,sleeve,n,5855,0.90,0.0000444772426288047
4538,exclusively,r,5852,0.92,0.0000443410878044308
4449,outfit,n,5850,0.94,0.0000442503179215149
4764,autonomy,n,5849,0.85,0.0000442049329800569
4567,ambassador,n,5847,0.91,0.000044114163097141
4512,trainer,n,5845,0.93,0.0000440233932142251
4642,equality,n,5841,0.89,0.0000438418534483932
4535,aisle,n,5828,0.92,0.0000432518492094397
4443,grandchild,n,5826,0.95,0.0000431610793265238
4447,surrounding,j,5826,0.95,0.0000431610793265238
4600,streak,n,5826,0.90,0.0000431610793265238
4578,likewise,r,5821,0.91,0.000042934154619234
4415,cheat,v,5819,0.96,0.000042843384736318
4383,irony,n,5818,0.97,0.0000427979997948601
4476,eighth,m,5814,0.94,0.0000426164600290282
4628,socially,r,5814,0.90,0.0000426164600290282
4498,stance,n,5812,0.93,0.0000425256901461123
4457,trash,n,5811,0.95,0.0000424803052046543
4367,harm,v,5810,0.97,0.0000424349202631963
4374,sort,v,5809,0.97,0.0000423895353217384
4554,discount,n,5809,0.92,0.0000423895353217384
4455,shy,j,5806,0.95,0.0000422533804973645
4699,awake,j,5806,0.88,0.0000422533804973645
4459,gross,j,5802,0.95,0.0000420718407315326
4468,bet,n,5801,0.95,0.0000420264557900747
4450,unprecedented,j,5798,0.95,0.0000418903009657008
4559,breathing,n,5798,0.92,0.0000418903009657008
4417,heal,v,5797,0.96,0.0000418449160242428
4550,planner,n,5797,0.92,0.0000418449160242428
4529,dot,n,5795,0.93,0.0000417541461413269
4411,mentally,r,5793,0.96,0.000041663376258411
4475,case,c,5791,0.94,0.000041572606375495
4597,collar,n,5791,0.91,0.000041572606375495
4649,likelihood,n,5790,0.90,0.0000415272214340371
4624,rod,n,5788,0.90,0.0000414364515511211
4715,mortality,n,5785,0.88,0.0000413002967267473
4446,well-known,j,5782,0.95,0.0000411641419023734
4493,fleet,n,5781,0.94,0.0000411187569609154
4505,worldwide,r,5781,0.94,0.0000411187569609154
4427,stay,n,5779,0.96,0.0000410279870779995
4714,sprinkle,v,5777,0.88,0.0000409372171950835
4509,colorful,j,5773,0.94,0.0000407556774292517
4608,artifact,n,5773,0.91,0.0000407556774292517
4685,intellectual,n,5773,0.89,0.0000407556774292517
4402,shed,v,5769,0.97,0.0000405741376634198
4502,instant,j,5765,0.94,0.000040392597897588
4508,confrontation,n,5762,0.94,0.0000402564430732141
4487,mill,n,5761,0.95,0.0000402110581317561
4385,midst,n,5760,0.98,0.0000401656731902981
4634,mineral,n,5758,0.91,0.0000400749033073822
4611,mentor,n,5757,0.91,0.0000400295183659243
4521,pioneer,n,5755,0.94,0.0000399387484830083
4725,instant,n,5755,0.88,0.0000399387484830083
4736,lawmaker,n,5755,0.88,0.0000399387484830083
4884,mutter,v,5753,0.84,0.0000398479786000924
4501,someday,r,5744,0.94,0.0000394395141269707
4581,feather,n,5744,0.92,0.0000394395141269707
4691,shareholder,n,5742,0.89,0.0000393487442440548
4440,alike,r,5740,0.96,0.0000392579743611389
4490,tag,n,5735,0.95,0.000039031049653849
4492,swimming,n,5735,0.95,0.000039031049653849
4584,boast,v,5731,0.92,0.0000388495098880172
4716,philosophical,j,5731,0.89,0.0000388495098880172
4530,wheat,n,5730,0.94,0.0000388041249465592
4499,compel,v,5728,0.95,0.0000387133550636433
4483,behalf,i,5727,0.95,0.0000386679701221853
4539,vocal,j,5727,0.94,0.0000386679701221853
4629,parish,n,5723,0.91,0.0000384864303563535
4463,counter,v,5722,0.96,0.0000384410454148955
4548,distract,v,5720,0.93,0.0000383502755319796
4556,ladder,n,5720,0.93,0.0000383502755319796
4603,builder,n,5720,0.92,0.0000383502755319796
4702,feminist,j,5719,0.89,0.0000383048905905216
4650,carrot,n,5718,0.91,0.0000382595056490637
4504,proclaim,v,5716,0.95,0.0000381687357661477
4596,partial,j,5716,0.92,0.0000381687357661477
4630,slavery,n,5712,0.92,0.0000379871960003159
4473,interfere,v,5709,0.96,0.000037851041175942
4709,similarity,n,5709,0.89,0.000037851041175942
4697,interval,n,5708,0.89,0.000037805656234484
4497,desperately,r,5701,0.95,0.0000374879616442783
4481,speculation,n,5698,0.96,0.0000373518068199044
4610,monkey,n,5698,0.92,0.0000373518068199044
4482,uncover,v,5696,0.96,0.0000372610369369885
4605,premise,n,5695,0.92,0.0000372156519955305
4640,halfway,r,5695,0.92,0.0000372156519955305
4557,jungle,n,5693,0.94,0.0000371248821126146
4700,jurisdiction,n,5691,0.90,0.0000370341122296986
4495,outsider,n,5690,0.96,0.0000369887272882407
4609,sneak,v,5690,0.92,0.0000369887272882407
4574,journalism,n,5684,0.93,0.0000367164176394929
4784,theological,j,5684,0.87,0.0000367164176394929
4804,undergraduate,n,5683,0.87,0.0000366710326980349
4525,nasty,j,5682,0.95,0.000036625647756577
4552,chunk,n,5682,0.94,0.000036625647756577
4439,reminder,n,5681,0.97,0.000036580262815119
4621,high-tech,j,5681,0.92,0.000036580262815119
4518,cease,v,5679,0.95,0.0000364894929322031
4589,major,n,5678,0.93,0.0000364441079907451
4656,cling,v,5678,0.91,0.0000364441079907451
4626,liberal,n,5677,0.92,0.0000363987230492871
4486,reward,v,5676,0.96,0.0000363533381078292
4566,aid,v,5676,0.94,0.0000363533381078292
4653,rim,n,5676,0.91,0.0000363533381078292
4671,chill,n,5675,0.91,0.0000363079531663712
4534,kingdom,n,5674,0.95,0.0000362625682249132
4544,deploy,v,5674,0.94,0.0000362625682249132
4614,lightning,n,5674,0.93,0.0000362625682249132
4549,merit,n,5670,0.94,0.0000360810284590814
4660,wheelchair,n,5670,0.91,0.0000360810284590814
4683,chew,v,5669,0.91,0.0000360356435176234
4583,tighten,v,5665,0.93,0.0000358541037517916
4577,dip,v,5664,0.93,0.0000358087188103336
4569,supportive,j,5662,0.94,0.0000357179489274177
4619,rib,n,5662,0.93,0.0000357179489274177
4564,wound,v,5660,0.94,0.0000356271790445017
4632,commodity,n,5659,0.92,0.0000355817941030438
4542,unfair,j,5656,0.95,0.0000354456392786699
4560,invade,v,5653,0.94,0.000035309484454296
4540,marketplace,n,5650,0.95,0.0000351733296299221
4808,yield,n,5648,0.87,0.0000350825597470062
4627,ash,n,5647,0.93,0.0000350371748055482
4625,logical,j,5644,0.93,0.0000349010199811743
4598,weed,n,5642,0.93,0.0000348102500982584
4496,sacrifice,v,5641,0.96,0.0000347648651568004
4536,weaken,v,5640,0.95,0.0000347194802153425
4607,deem,v,5639,0.93,0.0000346740952738845
4571,skip,v,5635,0.94,0.0000344925555080526
4620,excessive,j,5633,0.93,0.0000344017856251367
4545,risky,j,5632,0.95,0.0000343564006836788
4570,curiosity,n,5630,0.94,0.0000342656308007628
4698,scratch,v,5629,0.91,0.0000342202458593049
4654,embarrassed,j,5627,0.92,0.0000341294759763889
4717,conversion,n,5627,0.90,0.0000341294759763889
4531,fierce,j,5622,0.96,0.0000339025512690991
4606,specialty,n,5622,0.94,0.0000339025512690991
4666,sponsor,n,5622,0.92,0.0000339025512690991
4613,listener,n,5621,0.93,0.0000338571663276411
4687,auction,n,5621,0.91,0.0000338571663276411
4532,envision,v,5619,0.96,0.0000337663964447252
4675,rally,n,5619,0.92,0.0000337663964447252
4526,shrink,v,5617,0.96,0.0000336756265618093
4602,added,j,5616,0.94,0.0000336302416203513
4931,bride,n,5613,0.85,0.0000334940867959774
4623,pile,v,5609,0.93,0.0000333125470301456
4733,peasant,n,5609,0.90,0.0000333125470301456
4682,peanut,n,5604,0.92,0.0000330856223228558
4905,citizenship,n,5602,0.86,0.0000329948524399398
4692,comparable,j,5600,0.91,0.0000329040825570239
4670,rain,v,5597,0.92,0.00003276792773265
4688,steak,n,5596,0.92,0.0000327225427911921
4674,legislator,n,5593,0.92,0.0000325863879668182
4555,no,d,5591,0.95,0.0000324956180839022
4652,toll,n,5587,0.93,0.0000323140783180704
4631,blank,j,5585,0.94,0.0000322233084351544
4643,cemetery,n,5584,0.93,0.0000321779234936965
4651,atop,i,5578,0.93,0.0000319056138449487
4695,calculation,n,5577,0.92,0.0000318602289034907
4591,joke,v,5576,0.95,0.0000318148439620328
4754,poke,v,5575,0.90,0.0000317694590205748
4604,glimpse,n,5567,0.95,0.0000314063794889111
4519,inherit,v,5563,0.97,0.0000312248397230792
4541,openly,r,5558,0.96,0.0000309979150157894
4612,two-thirds,m,5558,0.95,0.0000309979150157894
4711,lid,n,5558,0.92,0.0000309979150157894
4588,publicity,n,5557,0.95,0.0000309525300743315
4842,rehabilitation,n,5547,0.88,0.0000304986806597518
4551,depressed,j,5543,0.96,0.00003031714089392
4680,vendor,n,5543,0.93,0.00003031714089392
4907,sovereignty,n,5541,0.86,0.000030226371011004
4638,faster,j,5538,0.94,0.0000300902161866301
4719,municipal,j,5536,0.92,0.0000299994463037142
4587,sole,j,5535,0.95,0.0000299540613622562
4595,strictly,r,5532,0.95,0.0000298179065378824
4618,disturb,v,5532,0.95,0.0000298179065378824
4576,flood,v,5531,0.96,0.0000297725215964244
4823,sexuality,n,5531,0.88,0.0000297725215964244
4662,eligible,j,5529,0.94,0.0000296817517135085
4745,beard,n,5528,0.91,0.0000296363667720505
4746,brake,n,5522,0.91,0.0000293640571233027
4661,squad,n,5520,0.94,0.0000292732872403868
4835,availability,n,5519,0.88,0.0000292279022989288
4665,this,r,5517,0.94,0.0000291371324160129
4648,striking,j,5516,0.94,0.0000290917474745549
4724,tolerance,n,5513,0.92,0.000028955592650181
4758,valid,j,5509,0.91,0.0000287740528843492
4676,programming,n,5507,0.94,0.0000286832830014333
4553,closest,j,5506,0.97,0.0000286378980599753
4672,refuge,n,5505,0.94,0.0000285925131185173
4636,dying,j,5504,0.95,0.0000285471281770594
4756,voluntary,j,5504,0.91,0.0000285471281770594
4741,part,i,5503,0.91,0.0000285017432356014
4833,sofa,n,5499,0.89,0.0000283202034697695
4678,outlet,n,5497,0.94,0.0000282294335868536
4744,deposit,n,5497,0.91,0.0000282294335868536
4639,spare,v,5492,0.95,0.0000280025088795638
4622,debris,n,5491,0.95,0.0000279571239381058
4664,plunge,v,5490,0.94,0.0000279117389966479
4710,butt,n,5490,0.93,0.0000279117389966479
4777,threshold,n,5490,0.91,0.0000279117389966479
4763,removal,n,5488,0.91,0.0000278209691137319
4712,dumb,j,5486,0.93,0.000027730199230816
4942,balanced,j,5486,0.86,0.000027730199230816
4646,fame,n,5485,0.95,0.000027684814289358
4615,legally,r,5484,0.96,0.0000276394293479001
4747,downtown,r,5483,0.92,0.0000275940444064421
4657,isolated,j,5482,0.95,0.0000275486594649842
4696,considerably,r,5481,0.93,0.0000275032745235262
4647,regret,v,5479,0.95,0.0000274125046406103
4870,blond,j,5479,0.88,0.0000274125046406103
4681,thrive,v,5472,0.94,0.0000270948100504045
4896,consecutive,j,5471,0.88,0.0000270494251089465
4633,cure,n,5468,0.96,0.0000269132702845727
4705,expedition,n,5467,0.93,0.0000268678853431147
4986,kneel,v,5467,0.86,0.0000268678853431147
4751,fur,n,5466,0.92,0.0000268225004016567
4668,color,v,5465,0.95,0.0000267771154601988
4617,disappointment,n,5464,0.96,0.0000267317305187408
4782,regulator,n,5462,0.91,0.0000266409606358249
4878,explicit,j,5461,0.88,0.0000265955756943669
4635,hunger,n,5460,0.96,0.0000265501907529089
4726,goat,n,5459,0.93,0.000026504805811451
4821,driveway,n,5459,0.90,0.000026504805811451
4729,banana,n,5458,0.93,0.000026459420869993
4768,light,i,5458,0.91,0.000026459420869993
4941,twentieth,m,5458,0.87,0.000026459420869993
4723,solely,r,5456,0.93,0.0000263686509870771
4850,integrated,j,5455,0.89,0.0000263232660456191
4673,steer,v,5452,0.95,0.0000261871112212452
4689,comply,v,5452,0.94,0.0000261871112212452
4601,supposedly,r,5451,0.97,0.0000261417262797873
4706,allegedly,r,5451,0.93,0.0000261417262797873
4845,molecule,n,5445,0.89,0.0000258694166310395
4641,cure,v,5444,0.96,0.0000258240316895815
4677,cheer,v,5442,0.95,0.0000257332618066656
4765,enact,v,5441,0.92,0.0000256878768652076
4972,missionary,n,5438,0.87,0.0000255517220408337
4708,strain,v,5435,0.94,0.0000254155672164598
4738,cruise,n,5434,0.93,0.0000253701822750019
4776,tourism,n,5429,0.92,0.0000251432575677121
4904,nutrient,n,5426,0.88,0.0000250071027433382
4590,unfold,v,5420,0.97,0.0000247347930945904
4701,inevitably,r,5420,0.94,0.0000247347930945904
4759,forum,n,5419,0.92,0.0000246894081531324
4771,offender,n,5417,0.92,0.0000245986382702165
4721,liver,n,5415,0.94,0.0000245078683873006
4659,suspicious,j,5412,0.96,0.0000243717135629267
4722,harmony,n,5410,0.94,0.0000242809436800107
4855,accountability,n,5409,0.90,0.0000242355587385528
4748,screening,n,5407,0.93,0.0000241447888556369
4832,disc,n,5403,0.90,0.000023963249089805
4793,circle,v,5401,0.91,0.0000238724792068891
4753,predator,n,5400,0.93,0.0000238270942654311
4841,sweater,n,5392,0.90,0.0000234640147337674
4737,supermarket,n,5389,0.94,0.0000233278599093935
4645,deliberately,r,5388,0.97,0.0000232824749679355
4803,warmth,n,5383,0.92,0.0000230555502606457
4911,specify,v,5379,0.89,0.0000228740104948139
4882,magnetic,j,5377,0.90,0.0000227832406118979
4775,distinctive,j,5373,0.93,0.0000226017008460661
4851,ha,u,5372,0.90,0.0000225563159046081
4755,opt,v,5371,0.93,0.0000225109309631501
4801,level,j,5367,0.92,0.0000223293911973183
4830,fare,n,5362,0.91,0.0000221024664900285
4802,screw,v,5361,0.92,0.0000220570815485705
4734,neat,j,5359,0.94,0.0000219663116656546
4798,rental,n,5357,0.92,0.0000218755417827386
4720,any,r,5352,0.95,0.0000216486170754488
4927,straighten,v,5352,0.89,0.0000216486170754488
4679,intact,j,5350,0.96,0.0000215578471925329
4732,formerly,r,5350,0.94,0.0000215578471925329
4915,articulate,v,5350,0.89,0.0000215578471925329
4684,elaborate,j,5349,0.96,0.0000215124622510749
4731,palace,n,5347,0.94,0.000021421692368159
4762,soar,v,5344,0.94,0.0000212855375437851
4874,substantially,r,5344,0.90,0.0000212855375437851
4767,thread,n,5340,0.93,0.0000211039977779533
4739,mobile,j,5339,0.94,0.0000210586128364953
4955,sustainable,j,5339,0.89,0.0000210586128364953
4981,inherent,j,5339,0.88,0.0000210586128364953
4690,triumph,n,5337,0.96,0.0000209678429535794
4740,plain,n,5337,0.94,0.0000209678429535794
4693,transport,v,5336,0.96,0.0000209224580121214
4735,grandparent,n,5334,0.95,0.0000208316881292055
4769,landmark,n,5332,0.93,0.0000207409182462895
4718,patron,n,5331,0.95,0.0000206955333048316
4761,happily,r,5331,0.94,0.0000206955333048316
4820,cottage,n,5328,0.92,0.0000205593784804577
4826,pound,v,5327,0.92,0.0000205139935389997
4713,bulk,n,5324,0.95,0.0000203778387146258
4847,favorable,j,5324,0.91,0.0000203778387146258
4707,compromise,v,5322,0.96,0.0000202870688317099
4704,emotionally,r,5321,0.96,0.0000202416838902519
4780,suite,n,5321,0.93,0.0000202416838902519
4818,grape,n,5318,0.92,0.0000201055290658781
4694,conscience,n,5317,0.96,0.0000200601441244201
4988,selected,j,5315,0.88,0.0000199693742415042
4774,fraction,n,5313,0.94,0.0000198786043585882
4879,transport,n,5313,0.91,0.0000198786043585882
4849,veteran,j,5312,0.92,0.0000198332194171303
4996,plaintiff,n,5312,0.88,0.0000198332194171303
4743,widow,n,5309,0.95,0.0000196970645927564
4778,calm,j,5309,0.94,0.0000196970645927564
4800,fragment,n,5308,0.93,0.0000196516796512984
4749,impulse,n,5305,0.95,0.0000195155248269245
4840,permit,n,5305,0.92,0.0000195155248269245
4971,summary,n,5304,0.89,0.0000194701398854666
4783,straw,n,5297,0.94,0.0000191524452952608
4897,republican,j,5297,0.91,0.0000191524452952608
4940,bow,v,5293,0.90,0.000018970905529429
4811,suitable,j,5291,0.93,0.000018880135646513
4781,remark,v,5289,0.94,0.0000187893657635971
